Scenario.name,css_2,css_3,css_4,right_bica,right_brita2,tph_2,tph_3,tph_4,tph_bica,tph_brita2,tph_brita1,tph_bmeia,tph_pedrisco,tph_po,percAbaixo32mm_rcz,efic_2dPN4,percAbaixo5mm_pedrisco,capC2_capC3,capBT4_alimPP4,RR_BT2,fcap_BT2,RR_BT3,fcap_BT3,RR_BT4,fcap_BT4,carga_BT2,carga_BT3,carga_BT4,tph_total
Scenario 1914,44,19,16,0,100,607.2614879,379.850577,126.2825923,101.4,72.5,88.7,27.7,87.6,139.7,37.55340252,85.40218341,18.05221581,1.598685179,1.408506525,3.213177712,1.055161574,3.710208985,0.914826396,3.333240052,0.902233248,100.6328202,100.0010624,99.96820251,517.6
Scenario 1915,44,19,16,100,0,607.2614879,447.6608017,129.808716,0,0,110.4,32.1,100.2,145.3,47.961657,83.93240172,18.58543028,1.356521468,0.685925396,3.213177712,1.055161574,3.515942099,0.905104943,2.241498646,0.927544807,100.6328202,100.0000668,99.95538071,388
Scenario 1916,44,19,16,100,100,607.2614879,447.6608017,126.2825921,0,88,104.1,31.8,102.1,149.9,47.961657,83.85279683,19.04529847,1.356521468,1.292141653,3.213177712,1.055161574,3.515942099,0.905104943,3.217004737,0.902233248,100.6328202,100.0000668,99.96820239,475.9
Scenario 1917,44,19,17,0,0,607.2614879,379.850577,132.9832817,101.4,0,98.4,26.9,82.9,132.8,37.55340252,85.73800081,17.48880467,1.598685179,0.77474416,3.213177712,1.055161574,3.710208985,0.914826396,2.222803665,0.928234017,100.6328202,100.0010624,99.94420621,442.4
Scenario 1918,44,19,17,0,100,607.2614879,379.850577,129.2803152,101.4,76.2,91.2,26.9,85.5,138.2,37.55340252,85.56226747,18.02930091,1.598685179,1.425270193,3.213177712,1.055161574,3.710208985,0.914826396,3.056743415,0.902233248,100.6328202,100.0010624,99.96123935,519.4
Scenario 1919,44,19,17,100,0,607.2614879,447.6608017,132.924819,0,0,113.7,31,97.2,143,47.961657,84.13609839,18.52606928,1.356521468,0.680126511,3.213177712,1.055161574,3.515942099,0.905104943,2.035926024,0.927807378,100.6328202,100.0000668,99.94620594,384.9
Scenario 1920,44,19,17,100,100,607.2614879,447.6608017,129.2803149,0,91.9,106.6,31,99.9,148.4,47.961657,83.99928657,19.0190489,1.356521468,1.30832926,3.213177712,1.055161574,3.515942099,0.905104943,2.947421354,0.902233248,100.6328202,100.0000668,99.96123914,477.8
Scenario 1921,44,21,10,0,0,607.2614879,400.9534841,81.11395752,101.4,0,63.4,23.3,88.4,135.3,37.55340252,85.05769311,17.63513663,1.514543487,0.472785795,3.213177712,1.055161574,3.127227966,0.914826396,5.006067188,0.90119602,100.6328202,100.0010866,99.99978686,411.8
Scenario 1922,44,21,10,0,100,607.2614879,400.9534841,80.85122766,101.4,64.6,63,22.9,87.6,136.5,37.55340252,85.15435798,17.84647511,1.514543487,0.756259881,3.213177712,1.055161574,3.127227966,0.914826396,5.829699877,0.898276309,100.6328202,100.0010866,99.99986674,476
Scenario 1923,44,21,10,100,0,607.2614879,472.5309226,80.3248218,0,0,79.3,27.6,103.6,146.1,47.961657,83.42379544,18.73286049,1.285125394,0.40968793,3.213177712,1.055161574,2.972641144,0.905104943,4.664145461,0.892427462,100.6328202,100.000083,99.99990629,356.6
Scenario 1924,44,21,10,100,100,607.2614879,472.5309226,80.08703659,0,80.8,79,27.2,102.8,147.3,47.961657,83.5239756,18.93089569,1.285125394,0.695342101,3.213177712,1.055161574,2.972641144,0.905104943,5.693315523,0.889785559,100.6328202,100.000083,99.99991238,437.1
Scenario 1925,44,21,11,0,0,607.2614879,400.9534841,90.71583262,101.4,0,67.1,25.1,90,136.8,37.55340252,85.04163348,17.58485291,1.514543487,0.525934471,3.213177712,1.055161574,3.127227966,0.914826396,4.612495847,0.90709436,100.6328202,100.0010866,99.99905189,420.4
Scenario 1926,44,21,11,0,100,607.2614879,400.9534841,90.229823,101.4,65.3,66.4,24.6,89.3,138.4,37.55340252,85.12697279,17.83581857,1.514543487,0.8432684,3.213177712,1.055161574,3.127227966,0.914826396,5.410229697,0.902233248,100.6328202,100.0010866,99.99920239,485.4
Scenario 1927,44,21,11,100,0,607.2614879,472.5309226,89.98227241,0,0,83.1,29.4,105.2,147.6,47.961657,83.41572874,18.68556844,1.285125394,0.456775567,3.213177712,1.055161574,2.972641144,0.905104943,4.295588346,0.89975779,100.6328202,100.000083,99.99921689,365.3
Scenario 1928,44,21,11,100,100,607.2614879,472.5309226,89.60491786,0,81.5,82.3,28.9,104.6,149.2,47.961657,83.50385807,18.92295876,1.285125394,0.777362203,3.213177712,1.055161574,2.972641144,0.905104943,5.281999904,0.895983946,100.6328202,100.000083,99.99928058,446.5
Scenario 1929,44,21,12,0,0,607.2614879,400.9534841,100.0141422,101.4,0,72.3,26.6,90.2,137.5,37.55340252,85.10281745,17.5670753,1.514543487,0.574331181,3.213177712,1.055161574,3.127227966,0.914826396,4.085408648,0.909176625,100.6328202,100.0010866,99.99671327,428
Scenario 1930,44,21,12,0,100,607.2614879,400.9534841,99.25081238,101.4,66.5,70.9,26.1,89.8,139.5,37.55340252,85.16415458,17.86460533,1.514543487,0.926170522,3.213177712,1.055161574,3.127227966,0.914826396,4.880803058,0.902233248,100.6328202,100.0010866,99.99719448,494.2
Scenario 1931,44,21,12,100,0,607.2614879,472.5309226,99.89558721,0,0,88.5,31,105.7,148.4,47.961657,83.46356953,18.67465027,1.285125394,0.502767971,3.213177712,1.055161574,2.972641144,0.905104943,3.799063366,0.908097809,100.6328202,100.000083,99.99683374,373.6
Scenario 1932,44,21,12,100,100,607.2614879,472.5309226,99.245935,0,82.8,87,30.4,105.3,150.5,47.961657,83.53041549,18.95681945,1.285125394,0.859767137,3.213177712,1.055161574,2.972641144,0.905104943,4.759784094,0.902188901,100.6328202,100.000083,99.9971956,456
Scenario 1933,44,21,13,0,0,607.2614879,400.9534841,109.444026,101.4,0,78.6,27.9,89.8,137.6,37.55340252,85.21184942,17.536464,1.514543487,0.620722593,3.213177712,1.055161574,3.127227966,0.914826396,3.662947797,0.912042421,100.6328202,100.0010866,99.99102806,435.3
Scenario 1934,44,21,13,0,100,607.2614879,400.9534841,108.2686125,101.4,68.1,76.2,27.3,89.8,140.2,37.55340252,85.2402805,17.88611857,1.514543487,1.008351315,3.213177712,1.055161574,3.127227966,0.914826396,4.417168577,0.902233248,100.6328202,100.0010866,99.99257578,503
Scenario 1935,44,21,13,100,0,607.2614879,472.5309226,109.7652505,0,0,94.9,32.3,105.3,148.6,47.961657,83.56130566,18.64737854,1.285125394,0.546297459,3.213177712,1.055161574,2.972641144,0.905104943,3.406547,0.914720485,100.6328202,100.000083,99.99090048,381.1
Scenario 1936,44,21,13,100,100,607.2614879,472.5309226,108.2686125,0,84.4,92.4,31.7,105.3,151.2,47.961657,83.60808461,18.97112834,1.285125394,0.936210546,3.213177712,1.055161574,2.972641144,0.905104943,4.30750263,0.902233248,100.6328202,100.000083,99.99257578,465
Scenario 1937,44,21,14,0,0,607.2614879,400.9534841,115.9127687,101.4,0,84.7,28.6,88,136.6,37.55340252,85.41155829,17.46177971,1.514543487,0.648685944,3.213177712,1.055161574,3.127227966,0.914826396,3.367612488,0.915175538,100.6328202,100.0010866,99.98383538,439.3
Scenario 1938,44,21,14,0,100,607.2614879,400.9534841,114.2773971,101.4,69.8,81.3,28,88.5,139.7,37.55340252,85.39846597,17.85796743,1.514543487,1.062081144,3.213177712,1.055161574,3.127227966,0.914826396,4.094942793,0.902233248,100.6328202,100.0010866,99.98720501,508.7
Scenario 1939,44,21,14,100,0,607.2614879,472.5309226,116.2134868,0,0,101.1,33,103.5,147.6,47.961657,83.74797341,18.57344313,1.285125394,0.571535954,3.213177712,1.055161574,2.972641144,0.905104943,3.133077036,0.917552564,100.6328202,100.000083,99.98353654,385.2
Scenario 1940,44,21,14,100,100,607.2614879,472.5309226,114.2773971,0,86.1,97.5,32.4,104,150.7,47.961657,83.75683199,18.9397836,1.285125394,0.986218604,3.213177712,1.055161574,2.972641144,0.905104943,3.993710842,0.902233248,100.6328202,100.000083,99.98720503,470.7
Scenario 1941,44,21,15,0,0,607.2614879,400.9534841,122.3789332,101.4,0,90,28.4,86.6,135.8,37.55340252,85.54341363,17.45229309,1.514543487,0.671062041,3.213177712,1.055161574,3.127227966,0.914826396,3.013539397,0.918020143,100.6328202,100.0010866,99.97259696,442.2
Scenario 1942,44,21,15,0,100,607.2614879,400.9534841,120.2824878,101.4,72.2,85.5,28,87.6,139.6,37.55340252,85.48559552,17.89140936,1.514543487,1.112756437,3.213177712,1.055161574,3.127227966,0.914826396,3.8151754,0.902233248,100.6328202,100.0010866,99.97930095,514.3
Scenario 1943,44,21,15,100,0,607.2614879,472.5309226,122.6928191,0,0,106.4,32.8,102,146.7,47.961657,83.87111428,18.56103016,1.285125394,0.592418987,3.213177712,1.055161574,2.972641144,0.905104943,2.796780106,0.92037587,100.6328202,100.000083,99.97247464,387.9
Scenario 1944,44,21,15,100,100,607.2614879,472.5309226,120.2824878,0,88.6,101.8,32.3,103,150.5,47.961657,83.84051048,18.96590783,1.285125394,1.033489459,3.213177712,1.055161574,2.972641144,0.905104943,3.710788475,0.902233248,100.6328202,100.000083,99.97930095,476.2
Scenario 1945,44,21,16,0,0,607.2614879,400.9534841,128.8119236,101.4,0,94.7,27.8,84.8,134.6,37.55340252,85.6855968,17.44464449,1.514543487,0.68660713,3.213177712,1.055161574,3.127227966,0.914826396,2.700420846,0.920405878,100.6328202,100.0010866,99.9571591,443.3
Scenario 1946,44,21,16,0,100,607.2614879,400.9534841,126.282592,101.4,75.6,89.2,27.5,86.6,139.2,37.55340252,85.57335857,17.9291512,1.514543487,1.159355789,3.213177712,1.055161574,3.127227966,0.914826396,3.455960207,0.902233248,100.6328202,100.0010866,99.96820224,519.5
Scenario 1947,44,21,16,100,0,607.2614879,472.5309226,129.0815658,0,0,111.1,32.1,100.1,145.6,47.961657,84.00322506,18.54943601,1.285125394,0.607481444,3.213177712,1.055161574,2.972641144,0.905104943,2.506085019,0.922331114,100.6328202,100.000083,99.95731635,388.9
Scenario 1948,44,21,16,100,100,607.2614879,472.5309226,126.2825919,0,92,105.4,31.9,101.9,150.1,47.961657,83.92428205,18.9955907,1.285125394,1.077110163,3.213177712,1.055161574,2.972641144,0.905104943,3.35740843,0.902233248,100.6328202,100.000083,99.96820222,481.3
Scenario 1949,44,21,17,0,0,607.2614879,400.9534841,132.0221867,101.4,0,97.9,26.8,82.1,132.5,37.55340252,85.90324842,17.38837743,1.514543487,0.682389517,3.213177712,1.055161574,3.127227966,0.914826396,2.461508483,0.921494108,100.6328202,100.0010866,99.9476106,440.7
Scenario 1950,44,21,17,0,100,607.2614879,400.9534841,129.2803147,101.4,79.2,91.6,26.8,84.6,137.8,37.55340252,85.72961695,17.90994237,1.514543487,1.175969853,3.213177712,1.055161574,3.127227966,0.914826396,3.174405037,0.902233248,100.6328202,100.0010866,99.961239,521.4
Scenario 1951,44,21,17,100,0,607.2614879,472.5309226,132.260744,0,0,114.3,31.1,97.2,143.4,47.961657,84.19888343,18.49318789,1.285125394,0.605300487,3.213177712,1.055161574,2.972641144,0.905104943,2.283972032,0.923156076,100.6328202,100.000083,99.9479488,386
Scenario 1952,44,21,17,100,100,607.2614879,472.5309226,129.2803147,0,95.7,107.9,31.1,99.9,148.7,47.961657,84.06650954,18.97268709,1.285125394,1.0929565,3.213177712,1.055161574,2.972641144,0.905104943,3.080779081,0.902233248,100.6328202,100.000083,99.96123897,483.3
Scenario 1953,44,23,10,0,0,607.2614879,422.0563925,80.92935088,101.4,0,63.9,23.1,87.3,134.8,37.55340252,85.1991337,17.58184752,1.438815994,0.417590971,3.213177712,1.055161574,2.691172931,0.914826396,5.268400702,0.899144757,100.6328202,100.0011088,99.99981326,410.5
Scenario 1954,44,23,10,0,100,607.2614879,422.0563925,80.87294475,101.4,67.3,63.6,22.8,86.6,136,37.55340252,85.28456456,17.78653404,1.438815994,0.639731481,3.213177712,1.055161574,2.691172931,0.914826396,5.938171891,0.898517581,100.6328202,100.0011088,99.99986788,477.7
Scenario 1955,44,23,10,100,0,607.2614879,497.4010225,80.18159498,0,0,80.7,27.6,103.4,146.2,47.961657,83.46507155,18.74538182,1.220868998,0.36540625,3.213177712,1.055161574,2.569428875,0.905104943,4.957976999,0.89083614,100.6328202,100.0000933,99.99991064,357.9
Scenario 1956,44,23,10,100,100,607.2614879,497.4010226,80.18371194,0,84.4,80.4,27.3,102.7,147.5,47.961657,83.55521262,18.94019521,1.220868998,0.594292698,3.213177712,1.055161574,2.569428875,0.905104943,5.824428162,0.890859669,100.6328202,100.0000933,99.99990963,442.3
Scenario 1957,44,23,11,0,0,607.2614879,422.0563925,90.46124056,101.4,0,67.5,24.9,88.9,136.3,37.55340252,85.18112661,17.53729965,1.438815994,0.464617488,3.213177712,1.055161574,2.691172931,0.914826396,4.859556299,0.90454808,100.6328202,100.0011088,99.99911139,419
Scenario 1958,44,23,11,0,100,607.2614879,422.0563925,90.229823,101.4,68,66.9,24.5,88.3,137.9,37.55340252,85.2556502,17.77924911,1.438815994,0.71324043,3.213177712,1.055161574,2.691172931,0.914826396,5.512735924,0.902233248,100.6328202,100.0011088,99.99920239,487
Scenario 1959,44,23,11,100,0,607.2614879,497.4010225,89.80034498,0,0,84.4,29.4,105,147.8,47.961657,83.45549746,18.70360665,1.220868998,0.407543766,3.213177712,1.055161574,2.569428875,0.905104943,4.57101186,0.8979384,100.6328202,100.0000933,99.99924439,366.6
Scenario 1960,44,23,11,100,100,607.2614879,497.4010226,89.71213006,0,85.1,83.7,29,104.5,149.4,47.961657,83.53393707,18.93607358,1.220868998,0.664467672,3.213177712,1.055161574,2.569428875,0.905104943,5.405477113,0.897056106,100.6328202,100.0000933,99.99926766,451.7
Scenario 1961,44,23,12,0,0,607.2614879,422.0563925,99.68067539,101.4,0,72.7,26.4,89.1,137,37.55340252,85.23917902,17.52638804,1.438815994,0.507755656,3.213177712,1.055161574,2.691172931,0.914826396,4.315758613,0.906143649,100.6328202,100.0011088,99.99689009,426.6
Scenario 1962,44,23,12,0,100,607.2614879,422.0563925,99.25081237,101.4,69.2,71.4,25.9,88.8,139,37.55340252,85.29046611,17.81246132,1.438815994,0.783553769,3.213177712,1.055161574,2.691172931,0.914826396,4.978702086,0.902233248,100.6328202,100.0011088,99.99719448,495.7
Scenario 1963,44,23,12,100,0,607.2614879,497.4010225,99.65299095,0,0,89.7,31,105.5,148.6,47.961657,83.50083705,18.69873076,1.220868998,0.448874354,3.213177712,1.055161574,2.569428875,0.905104943,4.052841839,0.905891433,100.6328202,100.0000933,99.99695094,374.8
Scenario 1964,44,23,12,100,100,607.2614879,497.4010226,99.25081237,0,86.4,88.4,30.5,105.2,150.7,47.961657,83.56145569,18.97192972,1.220868998,0.734228098,3.213177712,1.055161574,2.569428875,0.905104943,4.876474618,0.902233248,100.6328202,100.0000933,99.99719448,461.2
Scenario 1965,44,23,13,0,0,607.2614879,422.0563925,109.0089991,101.4,0,78.7,27.7,88.7,137.3,37.55340252,85.34410089,17.50339888,1.438815994,0.549347206,3.213177712,1.055161574,2.691172931,0.914826396,3.875108267,0.908412652,100.6328202,100.0011088,99.99152443,433.8
Scenario 1966,44,23,13,0,100,607.2614879,422.0563925,108.2686125,101.4,70.8,76.7,27.2,88.8,139.8,37.55340252,85.36402546,17.8386519,1.438815994,0.853352964,3.213177712,1.055161574,2.691172931,0.914826396,4.506777264,0.902233248,100.6328202,100.0011088,99.99257576,504.7
Scenario 1967,44,23,13,100,0,607.2614879,497.4010225,109.3475264,0,0,96,32.3,105.2,148.9,47.961657,83.59704314,18.67667205,1.220868998,0.487760095,3.213177712,1.055161574,2.569428875,0.905104943,3.639297847,0.911235389,100.6328202,100.0000933,99.99134202,382.4
Scenario 1968,44,23,13,100,100,607.2614879,497.4010226,108.2686125,0,88,93.7,31.7,105.2,151.4,47.961657,83.63702862,18.9902956,1.220868998,0.79969984,3.213177712,1.055161574,2.569428875,0.905104943,4.414048845,0.902233248,100.6328202,100.0000933,99.99257577,470
Scenario 1969,44,23,14,0,0,607.2614879,422.0563925,115.3812863,101.4,0,84.7,28.4,87.1,136.3,37.55340252,85.53900859,17.43533814,1.438815994,0.57480487,3.213177712,1.055161574,2.691172931,0.914826396,3.567862027,0.910970535,100.6328202,100.0011088,99.98479543,437.9
Scenario 1970,44,23,14,0,100,607.2614879,422.0563925,114.277397,101.4,72.5,81.7,27.9,87.6,139.3,37.55340252,85.52014272,17.81414379,1.438815994,0.899134897,3.213177712,1.055161574,2.691172931,0.914826396,4.178546856,0.902233248,100.6328202,100.0011088,99.98720497,510.4
Scenario 1971,44,23,14,100,0,607.2614879,497.4010225,115.7186629,0,0,102,33,103.4,147.9,47.961657,83.77885347,18.60849103,1.220868998,0.510841125,3.213177712,1.055161574,2.569428875,0.905104943,3.351849347,0.913636529,100.6328202,100.0000933,99.9845433,386.3
Scenario 1972,44,23,14,100,100,607.2614879,497.4010226,114.2773971,0,89.7,98.8,32.5,103.9,151,47.961657,83.78333653,18.9623049,1.220868998,0.842677756,3.213177712,1.055161574,2.569428875,0.905104943,4.092968641,0.902233248,100.6328202,100.0000933,99.98720498,475.9
Scenario 1973,44,23,15,0,0,607.2614879,422.0563925,121.7545101,101.4,0,89.8,28.2,85.7,135.6,37.55340252,85.66542201,17.43192988,1.438815994,0.595982693,3.213177712,1.055161574,2.691172931,0.914826396,3.211207989,0.913317259,100.6328202,100.0011088,99.97465496,440.7
Scenario 1974,44,23,15,0,100,607.2614879,422.0563925,120.2824876,101.4,74.9,85.8,27.8,86.8,139.2,37.55340252,85.60455864,17.85160773,1.438815994,0.942778669,3.213177712,1.055161574,2.691172931,0.914826396,3.903596199,0.902233248,100.6328202,100.0011088,99.97930081,515.9
Scenario 1975,44,23,15,100,0,607.2614879,497.4010225,122.0772818,0,0,107.2,32.8,101.9,147.2,47.961657,83.89777468,18.60054516,1.220868998,0.53034696,3.213177712,1.055161574,2.569428875,0.905104943,3.007867797,0.915740945,100.6328202,100.0000933,99.97438447,389.1
Scenario 1976,44,23,15,100,100,607.2614879,497.4010226,120.2824876,0,92.1,102.9,32.4,103,150.9,47.961657,83.86434756,18.99185516,1.220868998,0.883705384,3.213177712,1.055161574,2.569428875,0.905104943,3.813337958,0.902233248,100.6328202,100.0000933,99.97930083,481.3
Scenario 1977,44,23,16,0,0,607.2614879,422.0563925,128.0817132,101.4,0,94.4,27.6,84,134.6,37.55340252,85.80146273,17.4301466,1.438815994,0.611761535,3.213177712,1.055161574,2.691172931,0.914826396,2.884442566,0.915158306,100.6328202,100.0011088,99.96043202,442
Scenario 1978,44,23,16,0,100,607.2614879,422.0563925,126.2825916,101.4,78.1,89.4,27.4,85.8,139,37.55340252,85.68889708,17.89406382,1.438815994,0.983565792,3.213177712,1.055161574,2.691172931,0.914826396,3.540507787,0.902233248,100.6328202,100.0011088,99.96820195,521.1
Scenario 1979,44,23,16,100,0,607.2614879,497.4010225,128.3832314,0,0,111.8,32.2,100.1,146.1,47.961657,84.02414826,18.5938114,1.220868998,0.545358722,3.213177712,1.055161574,2.569428875,0.905104943,2.701532741,0.917314746,100.6328202,100.0000933,99.96020776,390.2
Scenario 1980,44,23,16,100,100,607.2614879,497.4010226,126.2825916,0,95.4,106.6,32,102,150.5,47.961657,83.94478339,19.02554119,1.220868998,0.922128797,3.213177712,1.055161574,2.569428875,0.905104943,3.454217257,0.902233248,100.6328202,100.0000933,99.96820197,486.5
Scenario 1981,44,23,17,0,0,607.2614879,422.0563925,131.2576638,101.4,0,97.5,26.6,81.4,132.5,37.55340252,86.01231448,17.3783721,1.438815994,0.610378019,3.213177712,1.055161574,2.691172931,0.914826396,2.635762526,0.916122619,100.6328202,100.0011088,99.95145515,439.4
Scenario 1982,44,23,17,0,100,607.2614879,422.0563925,129.2803142,101.4,81.6,91.9,26.7,83.9,137.6,37.55340252,85.84196736,17.87880869,1.438815994,0.999277321,3.213177712,1.055161574,2.691172931,0.914826396,3.255775867,0.902233248,100.6328202,100.0011088,99.96123862,523.1
Scenario 1983,44,23,17,100,0,607.2614879,497.4010225,131.5563905,0,0,114.9,31.2,97.4,144,47.961657,84.21290323,18.54156627,1.220868998,0.545290763,3.213177712,1.055161574,2.569428875,0.905104943,2.468077349,0.918215287,100.6328202,100.0000933,99.95061883,387.5
Scenario 1984,44,23,17,100,100,607.2614879,497.4010226,129.2803144,0,99.1,109,31.2,100,149.2,47.961657,84.08333001,19.00611637,1.220868998,0.937087552,3.213177712,1.055161574,2.569428875,0.905104943,3.172947046,0.902233248,100.6328202,100.0000933,99.9612387,488.5
Scenario 1985,44,25,10,0,0,607.2614879,443.1593055,80.81250085,101.4,0,64.3,22.9,86.4,134.7,37.55340252,85.28270097,17.62100163,1.370300658,0.375165915,3.213177712,1.055161574,2.358071439,0.914826396,5.460536274,0.897846362,100.6328202,100.0011298,99.99983148,409.7
Scenario 1986,44,25,10,0,100,607.2614879,443.1593055,80.95694801,101.4,69.7,64.1,22.7,85.9,135.9,37.55340252,85.35724754,17.82061243,1.370300658,0.555764099,3.213177712,1.055161574,2.358071439,0.914826396,6.013291219,0.899450917,100.6328202,100.0011298,99.9998634,479.7
Scenario 1987,44,25,10,100,0,607.2614879,522.2710294,80.0827498,0,0,82.1,27.7,103.4,146.8,47.961657,83.45598483,18.84027425,1.162732477,0.330681737,3.213177712,1.055161574,2.253291573,0.905104943,5.172332367,0.889737921,100.6328202,100.0000848,99.99991354,360
Scenario 1988,44,25,10,100,100,607.2614879,522.2710294,80.25426488,0,87.7,81.8,27.4,102.9,148.1,47.961657,83.53808582,19.03108924,1.162732477,0.519732056,3.213177712,1.055161574,2.253291573,0.905104943,5.916061334,0.891643547,100.6328202,100.0000848,99.99990759,447.9
